,Time [s], RESP, PLETH, II, V, AVR
0,0.0,1.0,0.52981,0.64118,0.19412000000000001,0.43945
1,0.008,1.0,0.52688,0.62549,0.18824000000000002,0.44531000000000004
2,0.016,1.0,0.52395,0.5902,0.19412000000000001,0.48438000000000003
3,0.024,1.0,0.52004,0.5607800000000001,0.2098,0.51562
4,0.032,1.0,0.5171100000000001,0.52549,0.2451,0.56445
5,0.04,1.0,0.51417,0.5,0.27843,0.60547
6,0.048,1.0,0.51222,0.48039,0.31373,0.64062
7,0.055999999999999994,1.0,0.51026,0.46471,0.33529000000000003,0.6601600000000001
8,0.064,1.0,0.50831,0.44902,0.34902,0.67578
9,0.07200000000000001,1.0,0.50635,0.4451,0.37059000000000003,0.68555
10,0.08,1.0,0.5044,0.44902,0.38431,0.68945
11,0.08800000000000001,1.0,0.50147,0.43922,0.38039,0.69531
12,0.096,1.0,0.49951,0.4549,0.38431,0.68945
13,0.10400000000000001,1.0,0.49756000000000006,0.4451,0.38039,0.69531
14,0.11199999999999999,1.0,0.4956,0.4549,0.37451,0.69531
15,0.12,1.0,0.49365,0.44902,0.38039,0.68945
16,0.128,1.0,0.49168999999999996,0.4451,0.37059000000000003,0.68555
17,0.136,1.0,0.48973999999999995,0.4451,0.37451,0.68945
18,0.14400000000000002,1.0,0.48876000000000003,0.46078,0.37059000000000003,0.67969
19,0.152,1.0,0.4868,0.46078,0.37059000000000003,0.67969
20,0.16,1.0,0.48583000000000004,0.46471,0.36471,0.67578
21,0.168,1.0,0.48386999999999997,0.46471,0.3549,0.66992
22,0.17600000000000002,1.0,0.48191999999999996,0.46078,0.35882,0.66992
23,0.184,1.0,0.48094,0.46471,0.3549,0.66406
24,0.192,1.0,0.47898,0.46078,0.35882,0.66992
25,0.2,1.0,0.47703,0.47058999999999995,0.3549,0.66406
26,0.20800000000000002,1.0,0.47507,0.47451000000000004,0.34902,0.66992
27,0.21600000000000003,1.0,0.4741,0.47058999999999995,0.3549,0.66992
28,0.22399999999999998,1.0,0.47213999999999995,0.46078,0.37451,0.67578
29,0.23199999999999998,1.0,0.47116,0.46471,0.38039,0.66406
30,0.24,1.0,0.47018999999999994,0.4902,0.4,0.6503899999999999
31,0.248,1.0,0.47213999999999995,0.5098,0.40392,0.63477
32,0.256,1.0,0.47507,0.52941,0.4,0.60938
33,0.264,1.0,0.48191999999999996,0.56471,0.38039,0.58008
34,0.272,1.0,0.49168999999999996,0.58039,0.36471,0.57031
35,0.28,1.0,0.50538,0.58039,0.3451,0.56055
36,0.28800000000000003,1.0,0.52199,0.5549,0.32941,0.58008
37,0.29600000000000004,1.0,0.54252,0.51569,0.33529000000000003,0.61523
38,0.304,1.0,0.56403,0.47451000000000004,0.32941,0.6601600000000001
39,0.312,1.0,0.5865100000000001,0.44902,0.32941,0.67578
40,0.32,1.0,0.6089899999999999,0.43528999999999995,0.32941,0.68555
41,0.32799999999999996,1.0,0.6305,0.42549,0.32941,0.69531
42,0.336,1.0,0.65005,0.42941,0.32941,0.68945
43,0.344,1.0,0.66764,0.43528999999999995,0.32941,0.68945
44,0.35200000000000004,1.0,0.6823100000000001,0.43528999999999995,0.32941,0.68555
45,0.36,1.0,0.69208,0.43528999999999995,0.32941,0.69531
46,0.368,1.0,0.69892,0.42941,0.32941,0.68945
47,0.376,1.0,0.7047899999999999,0.42549,0.3549,0.7148399999999999
48,0.384,1.0,0.7087,0.5,0.36471,0.67578
49,0.392,1.0,0.71065,0.7058800000000001,0.27843,0.44922
50,0.4,1.0,0.71163,0.9509799999999999,0.16863,0.32422
51,0.408,1.0,0.71065,1.0275,-0.10588,0.32031
52,0.41600000000000004,1.0,0.7087,0.50588,-0.35294000000000003,0.7441399999999999
53,0.424,1.0,0.7067399999999999,0.14314000000000002,-0.5019600000000001,0.92969
54,0.43200000000000005,1.0,0.70381,0.04902,-0.47255,0.9550799999999999
