,Time [s], RESP, II, V, AVR, PLETH
0,0.0,0.20295,0.23046999999999998,0.97059,0.76667,0.48583000000000004
1,0.008,0.20418,0.30078,0.94706,0.67647,0.48289
2,0.016,0.20418,0.26953,0.9254899999999999,0.72549,0.47898
3,0.024,0.20540999999999998,0.26561999999999997,0.91569,0.73137,0.47605
4,0.032,0.20664000000000002,0.375,0.9058799999999999,0.6352899999999999,0.4741
5,0.04,0.20664000000000002,0.3457,0.86667,0.62941,0.47116
6,0.048,0.20664000000000002,0.33984000000000003,0.85098,0.6451,0.47018999999999994
7,0.055999999999999994,0.20664000000000002,0.34961,0.83137,0.65098,0.46921
8,0.064,0.20540999999999998,0.37109000000000003,0.83529,0.61569,0.46725
9,0.07200000000000001,0.20418,0.32422,0.82549,0.6549,0.4653
10,0.08,0.20172,0.29491999999999996,0.81176,0.67647,0.46431999999999995
11,0.08800000000000001,0.19926,0.31055,0.83137,0.66078,0.46334
12,0.096,0.1968,0.33594,0.8568600000000001,0.6352899999999999,0.46237
13,0.10400000000000001,0.19434,0.25,0.85098,0.7058800000000001,0.46334
14,0.11199999999999999,0.19065,0.23046999999999998,0.88039,0.7215699999999999,0.46334
15,0.12,0.18696,0.23438,0.8960799999999999,0.6902,0.46334
16,0.128,0.1845,0.20117000000000002,0.8862700000000001,0.73529,0.46237
17,0.136,0.18081,0.18945,0.9058799999999999,0.7451,0.46237
18,0.14400000000000002,0.17712,0.2207,0.91569,0.69608,0.46237
19,0.152,0.17343,0.18555,0.8902,0.72549,0.46237
20,0.16,0.16974,0.17969000000000002,0.91569,0.73137,0.46237
21,0.168,0.16482,0.17578,0.93137,0.75098,0.46237
22,0.17600000000000002,0.16113,0.16016,0.91569,0.76667,0.46237
23,0.184,0.15867,0.16016,0.9254899999999999,0.77059,0.46334
24,0.192,0.15498,0.16602,0.9058799999999999,0.7549,0.46334
25,0.2,0.15252000000000002,0.16016,0.9058799999999999,0.77059,0.46237
26,0.20800000000000002,0.14883,0.18945,0.9215700000000001,0.73529,0.46237
27,0.21600000000000003,0.1476,0.16602,0.8960799999999999,0.76078,0.46237
28,0.22399999999999998,0.14514000000000002,0.2207,0.9215700000000001,0.7058800000000001,0.46138999999999997
29,0.23199999999999998,0.14390999999999998,0.18945,0.8902,0.73137,0.46138999999999997
30,0.24,0.14268,0.16992000000000002,0.8862700000000001,0.76667,0.46041000000000004
31,0.248,0.14145,0.17969000000000002,0.8862700000000001,0.7451,0.45943
32,0.256,0.14145,0.20508,0.90196,0.73137,0.46138999999999997
33,0.264,0.14022,0.21094000000000002,0.9058799999999999,0.7156899999999999,0.46237
34,0.272,0.14022,0.19530999999999998,0.88039,0.73137,0.46237
35,0.28,0.14022,0.20117000000000002,0.8862700000000001,0.7411800000000001,0.46334
36,0.28800000000000003,0.14022,0.18555,0.8960799999999999,0.75098,0.46334
37,0.29600000000000004,0.14022,0.21094000000000002,0.90196,0.7058800000000001,0.46628000000000003
38,0.304,0.14022,0.18945,0.8862700000000001,0.73529,0.47018999999999994
39,0.312,0.14022,0.17969000000000002,0.8862700000000001,0.7411800000000001,0.4741
40,0.32,0.14022,0.20508,0.8960799999999999,0.7156899999999999,0.47898
41,0.32799999999999996,0.14022,0.20117000000000002,0.88039,0.7411800000000001,0.48289
42,0.336,0.14145,0.2793,0.8960799999999999,0.67647,0.4868
43,0.344,0.14145,0.31055,0.8960799999999999,0.64118,0.49168999999999996
44,0.35200000000000004,0.14268,0.30078,0.8862700000000001,0.65098,0.49658
45,0.36,0.14390999999999998,0.37109000000000003,0.8764700000000001,0.58431,0.50147
46,0.368,0.14514000000000002,0.39061999999999997,0.8764700000000001,0.5607800000000001,0.50635
47,0.376,0.14637,0.38086,0.8764700000000001,0.5705899999999999,0.51026
48,0.384,0.1476,0.33984000000000003,0.86667,0.61569,0.5132
49,0.392,0.14883,0.33008000000000004,0.8902,0.6,0.51613
50,0.4,0.15006,0.34961,0.91176,0.6098,0.51808
51,0.408,0.15129,0.33984000000000003,0.9058799999999999,0.60588,0.5210199999999999
52,0.41600000000000004,0.15129,0.31055,0.91569,0.62549,0.52395
53,0.424,0.15252000000000002,0.2793,0.9058799999999999,0.65098,0.52786
54,0.43200000000000005,0.15375,0.29491999999999996,0.91176,0.62941,0.53275
55,0.44,0.15498,0.25586,0.90196,0.66078,0.53666
56,0.44799999999999995,0.15621,0.20508,0.8862700000000001,0.7,0.53861
57,0.456,0.15744,0.25,0.90196,0.6549,0.54057
58,0.46399999999999997,0.15867,0.25586,0.8862700000000001,0.65098,0.5415399999999999
59,0.47200000000000003,0.1599,0.2207,0.8902,0.6902,0.54252
60,0.48,0.16113,0.25977,0.91569,0.65098,0.5415399999999999
61,0.488,0.16236,0.26953,0.9254899999999999,0.66471,0.54057
62,0.496,0.16359,0.20508,0.8902,0.7215699999999999,0.54057
63,0.504,0.16482,0.21484,0.8960799999999999,0.69608,0.54057
64,0.512,0.16605,0.20508,0.88039,0.7,0.54057
65,0.52,0.16605,0.24023000000000003,0.90196,0.7098,0.54057
66,0.528,0.16727999999999998,0.26953,0.8960799999999999,0.6549,0.54057
67,0.536,0.16727999999999998,0.23438,0.9509799999999999,0.7,0.54057
68,0.544,0.16851,0.32422,0.99608,0.60588,0.53959
69,0.552,0.16851,0.30469,0.96078,0.64118,0.53861
70,0.56,0.16974,0.30078,0.6451,0.66471,0.53763
71,0.568,0.16974,0.5996100000000001,0.1549,0.40392,0.53666
72,0.5760000000000001,0.17097,0.8691399999999999,-0.086275,0.17843,0.53568
73,0.584,0.1722,0.92969,-0.12157000000000001,0.13333,0.53372
74,0.5920000000000001,0.17343,0.7246100000000001,-0.14118,0.26863000000000004,0.53275
75,0.6,0.17589000000000002,0.58398,0.043137,0.3549,0.53177
76,0.608,0.17712,0.37109000000000003,0.27451,0.48431,0.52884
77,0.616,0.17835,0.24023000000000003,0.46078,0.5745100000000001,0.52786
78,0.624,0.18081,0.18945,0.60588,0.60588,0.5259
79,0.632,0.18204,0.24023000000000003,0.77647,0.59608,0.52395
80,0.64,0.18327000000000002,0.26953,0.8960799999999999,0.66078,0.5229699999999999
81,0.648,0.1845,0.20117000000000002,0.97059,0.69608,0.52199
82,0.6559999999999999,0.1845,0.16602,1.0608,0.7411800000000001,0.52004
83,0.664,0.18573,0.13086,1.0922,0.78627,0.51808
84,0.672,0.18696,0.18945,1.0765,0.7156899999999999,0.5171100000000001
85,0.68,0.18696,0.16602,1.1118,0.73529,0.51613
86,0.688,0.18819,0.20508,1.1216,0.7058800000000001,0.5132
87,0.696,0.18819,0.15039,1.0961,0.7803899999999999,0.51222
88,0.7040000000000001,0.18942,0.16602,1.0961,0.77059,0.51026
89,0.7120000000000001,0.19065,0.17578,1.0961,0.7549,0.50831
90,0.72,0.19188,0.20508,1.1176,0.73529,0.5073300000000001
91,0.728,0.19311,0.17578,1.0667,0.7549,0.50538
92,0.736,0.19557,0.16016,1.0608,0.7803899999999999,0.50342
93,0.7440000000000001,0.1968,0.14062,1.0667,0.79608,0.50244
94,0.752,0.19926,0.16992000000000002,1.0725,0.7549,0.50147
95,0.76,0.20049,0.17969000000000002,1.0725,0.76078,0.49951
96,0.768,0.20295,0.18555,1.0667,0.75098,0.49756000000000006
97,0.7759999999999999,0.20418,0.19530999999999998,1.0608,0.7411800000000001,0.49658
98,0.784,0.20664000000000002,0.17969000000000002,1.051,0.77059,0.4956
99,0.792,0.2091,0.24023000000000003,1.0471,0.7058800000000001,0.49365
100,0.8,0.21156,0.26953,1.0765,0.66471,0.49168999999999996
101,0.8079999999999999,0.21279,0.22461,1.0412,0.7451,0.48876000000000003
102,0.816,0.21525,0.23438,1.0471,0.76078,0.48583000000000004
103,0.8240000000000001,0.21771,0.2207,1.002,0.73137,0.48191999999999996
104,0.8320000000000001,0.22016999999999998,0.21484,1.002,0.7411800000000001,0.47801000000000005
105,0.84,0.2214,0.25586,0.96667,0.7156899999999999,0.47605
106,0.848,0.22386,0.29102,0.95686,0.6902,0.47312
107,0.856,0.22509,0.30078,0.9509799999999999,0.67647,0.47116
108,0.8640000000000001,0.22755,0.29102,0.93725,0.7,0.47018999999999994
109,0.872,0.22878,0.33008000000000004,0.91569,0.6549,0.46921
110,0.88,0.23001,0.29491999999999996,0.8862700000000001,0.6862699999999999,0.46725
111,0.888,0.23001,0.33594,0.86667,0.66471,0.46431999999999995
112,0.8959999999999999,0.23001,0.34961,0.8568600000000001,0.64118,0.46237
113,0.904,0.23001,0.3457,0.83137,0.6352899999999999,0.46041000000000004
114,0.912,0.22878,0.35938000000000003,0.82549,0.62941,0.45943
115,0.92,0.22755,0.38086,0.82157,0.5902,0.45846000000000003
116,0.9279999999999999,0.22632,0.28515999999999997,0.83137,0.6862699999999999,0.45748
117,0.9359999999999999,0.22386,0.26561999999999997,0.82157,0.7,0.45748
118,0.9440000000000001,0.2214,0.28515999999999997,0.8607799999999999,0.66078,0.45846000000000003
119,0.9520000000000001,0.21894,0.30078,0.88039,0.6352899999999999,0.45943
120,0.96,0.21648,0.24609,0.87059,0.7,0.45943
121,0.968,0.21279,0.2207,0.8764700000000001,0.69608,0.45943
122,0.976,0.2091,0.20508,0.90196,0.72549,0.45943
123,0.9840000000000001,0.20540999999999998,0.18945,0.91176,0.73137,0.45943
124,0.992,0.20172,0.15625,0.90196,0.76078,0.45943
125,1.0,0.1968,0.16602,0.9215700000000001,0.76667,0.45943
126,1.008,0.19311,0.17578,0.9254899999999999,0.7451,0.45943
127,1.016,0.18942,0.17969000000000002,0.9058799999999999,0.73137,0.45846000000000003
128,1.024,0.18573,0.15039,0.91569,0.75098,0.45846000000000003
129,1.032,0.18327000000000002,0.18555,0.93137,0.7411800000000001,0.45943
130,1.04,0.17958,0.20508,0.91569,0.72549,0.45846000000000003
131,1.048,0.17712,0.15039,0.90196,0.76667,0.45846000000000003
132,1.056,0.17343,0.17969000000000002,0.9058799999999999,0.73529,0.45846000000000003
133,1.064,0.17097,0.15039,0.9215700000000001,0.77059,0.45846000000000003
134,1.072,0.16851,0.20117000000000002,0.91569,0.7215699999999999,0.45846000000000003
135,1.08,0.16605,0.15039,0.9215700000000001,0.78627,0.45943
136,1.088,0.16482,0.16602,0.8902,0.7411800000000001,0.45943
137,1.0959999999999999,0.16359,0.16602,0.8862700000000001,0.75098,0.45943
138,1.104,0.16236,0.20117000000000002,0.90196,0.7411800000000001,0.45943
139,1.112,0.16113,0.18945,0.90196,0.72549,0.45943
140,1.12,0.1599,0.17969000000000002,0.8902,0.73529,0.45943
141,1.128,0.1599,0.19530999999999998,0.8960799999999999,0.7451,0.46041000000000004
142,1.136,0.15867,0.13477,0.90196,0.7803899999999999,0.46237
143,1.1440000000000001,0.15867,0.17578,0.90196,0.7411800000000001,0.46628000000000003
144,1.1520000000000001,0.15867,0.21484,0.8960799999999999,0.7215699999999999,0.47018999999999994
145,1.16,0.15867,0.20508,0.8862700000000001,0.73137,0.47507
146,1.168,0.15867,0.23438,0.88039,0.7058800000000001,0.47898
147,1.176,0.15867,0.21094000000000002,0.8764700000000001,0.7411800000000001,0.48191999999999996
148,1.1840000000000002,0.15867,0.25,0.8862700000000001,0.7156899999999999,0.48583000000000004
149,1.192,0.15867,0.30078,0.8862700000000001,0.6862699999999999,0.49071000000000004
150,1.2,0.15867,0.29491999999999996,0.8607799999999999,0.6902,0.4956
151,1.208,0.15867,0.30078,0.8451,0.66471,0.50147
152,1.216,0.15867,0.26953,0.85098,0.6803899999999999,0.50635
153,1.224,0.1599,0.25977,0.87059,0.6862699999999999,0.5112399999999999
154,1.232,0.1599,0.23046999999999998,0.8568600000000001,0.7098,0.51613
155,1.24,0.1599,0.20117000000000002,0.8411799999999999,0.73529,0.52199
156,1.248,0.1599,0.15039,0.8764700000000001,0.7803899999999999,0.52688
157,1.256,0.16113,0.16992000000000002,0.8960799999999999,0.7451,0.53177
158,1.264,0.16113,0.14453,0.86667,0.76667,0.53568
159,1.272,0.16113,0.15625,0.8862700000000001,0.77059,0.53763
