,Time [s], RESP, PLETH, II, V, AVR
0,0.0,1.0,0.33626999999999996,0.39061999999999997,0.57045,0.61523
1,0.008,1.0,0.33333,0.41016,0.59002,0.60938
2,0.016,1.0,0.3304,0.41602,0.6047,0.61523
3,0.024,1.0,0.32747,0.44531000000000004,0.62524,0.5957
4,0.032,1.0,0.32454,0.43555,0.61546,0.5957
5,0.04,1.0,0.3216,0.42968999999999996,0.6047,0.60938
6,0.048,1.0,0.31867,0.41016,0.58513,0.6191399999999999
7,0.055999999999999994,1.0,0.31476,0.40039,0.56458,0.6191399999999999
8,0.064,1.0,0.31085,0.4043,0.5596899999999999,0.61523
9,0.07200000000000001,1.0,0.30791999999999997,0.375,0.56458,0.6289100000000001
10,0.08,1.0,0.30596,0.36523,0.5499,0.63477
11,0.08800000000000001,1.0,0.30694,0.33984000000000003,0.54501,0.64453
12,0.096,1.0,0.31183,0.33984000000000003,0.53523,0.64453
13,0.10400000000000001,1.0,0.32454,0.32422,0.53523,0.6503899999999999
14,0.11199999999999999,1.0,0.34115,0.32031,0.53523,0.64453
15,0.12,1.0,0.36461,0.32031,0.53523,0.6503899999999999
16,0.128,1.0,0.39785,0.32031,0.5401199999999999,0.64453
17,0.136,1.0,0.44086000000000003,0.32031,0.53033,0.6503899999999999
18,0.14400000000000002,1.0,0.48973999999999995,0.33008000000000004,0.55479,0.6543
19,0.152,1.0,0.5415399999999999,0.375,0.5998,0.66406
20,0.16,1.0,0.59726,0.42578,0.62524,0.67578
21,0.168,1.0,0.65103,0.47461000000000003,0.59002,0.64062
22,0.17600000000000002,1.0,0.69599,0.6543,0.55479,0.46484
23,0.184,1.0,0.73021,0.7246100000000001,0.48043,0.29491999999999996
24,0.192,1.0,0.75464,0.56445,0.42466000000000004,0.42968999999999996
25,0.2,1.0,0.77028,0.35547,0.4501,0.66992
26,0.20800000000000002,1.0,0.77713,0.33594,0.49511000000000005,0.68555
27,0.21600000000000003,1.0,0.77713,0.32031,0.51957,0.63477
28,0.22399999999999998,1.0,0.7722399999999999,0.32031,0.53523,0.63477
29,0.23199999999999998,1.0,0.76344,0.31445,0.5401199999999999,0.64062
30,0.24,1.0,0.75073,0.31445,0.54501,0.64453
31,0.248,0.99218,0.73412,0.30469,0.54501,0.6503899999999999
32,0.256,0.98436,0.7145699999999999,0.31445,0.54501,0.64453
33,0.264,0.97067,0.69208,0.31055,0.54501,0.64453
34,0.272,0.95699,0.66667,0.31055,0.54501,0.6503899999999999
35,0.28,0.94037,0.6393,0.32031,0.5499,0.64062
36,0.28800000000000003,0.9247299999999999,0.6089899999999999,0.32031,0.55479,0.63477
37,0.29600000000000004,0.9061600000000001,0.5786899999999999,0.32422,0.55479,0.6289100000000001
38,0.304,0.88759,0.5474100000000001,0.33008000000000004,0.5596899999999999,0.625
39,0.312,0.87097,0.5190600000000001,0.33984000000000003,0.56458,0.61523
40,0.32,0.8533700000000001,0.49365,0.34961,0.56458,0.60938
41,0.32799999999999996,0.83675,0.46725,0.36523,0.57045,0.5957
42,0.336,0.81916,0.44282,0.375,0.57045,0.58398
43,0.344,0.8005899999999999,0.42033000000000004,0.38477,0.58023,0.57031
44,0.35200000000000004,0.78201,0.40176,0.39453,0.58023,0.56445
45,0.36,0.76246,0.3871,0.41016,0.59002,0.55469
46,0.368,0.7419399999999999,0.37634,0.41602,0.59002,0.54492
47,0.376,0.72239,0.3695,0.42578,0.5998,0.5351600000000001
48,0.384,0.70186,0.36461,0.42578,0.59491,0.53906
49,0.392,0.68133,0.36266,0.42968999999999996,0.5998,0.53906
50,0.4,0.66178,0.3607,0.42578,0.59491,0.54492
51,0.408,0.6432100000000001,0.3607,0.42578,0.5998,0.54492
52,0.41600000000000004,0.62561,0.3607,0.42968999999999996,0.59002,0.54492
53,0.424,0.6089899999999999,0.35973,0.41991999999999996,0.59002,0.55469
54,0.43200000000000005,0.59238,0.35875,0.41016,0.58023,0.57031
55,0.44,0.5747800000000001,0.35777,0.40039,0.58023,0.58008
56,0.44799999999999995,0.55718,0.35581999999999997,0.39453,0.57045,0.5898399999999999
57,0.456,0.53959,0.35386,0.39061999999999997,0.57045,0.5957
58,0.46399999999999997,0.52199,0.35093,0.38477,0.57045,0.5996100000000001
59,0.47200000000000003,0.50635,0.34702,0.38477,0.56458,0.60547
60,0.48,0.48973999999999995,0.34409,0.38477,0.5596899999999999,0.60547
61,0.488,0.4741,0.34018000000000004,0.38477,0.5596899999999999,0.60547
62,0.496,0.45943,0.33724,0.38477,0.5499,0.60547
63,0.504,0.44183999999999996,0.33333,0.38086,0.55479,0.60938
64,0.512,0.42522,0.33138,0.39061999999999997,0.5499,0.60547
65,0.52,0.40567,0.32845,0.39061999999999997,0.5499,0.60547
66,0.528,0.3871,0.32550999999999997,0.39061999999999997,0.5499,0.60547
67,0.536,0.36559,0.32258000000000003,0.38477,0.55479,0.60938
68,0.544,0.34506,0.31965,0.40039,0.56458,0.60547
69,0.552,0.32356,0.31574,0.41602,0.59002,0.5996100000000001
70,0.56,0.30108,0.31183,0.42578,0.6047,0.5957
71,0.568,0.28152,0.30791999999999997,0.43945,0.62035,0.5957
72,0.5760000000000001,0.261,0.30303,0.44922,0.61546,0.5898399999999999
73,0.584,0.24241999999999997,0.29814,0.43555,0.5998,0.5957
74,0.5920000000000001,0.22385,0.29325999999999997,0.41602,0.59002,0.61523
75,0.6,0.2043,0.28836999999999996,0.40039,0.56458,0.6191399999999999
76,0.608,0.18573,0.28543,0.4043,0.5596899999999999,0.60938
77,0.616,0.16716,0.2825,0.39061999999999997,0.55479,0.6191399999999999
78,0.624,0.14761,0.27957,0.38086,0.5499,0.6289100000000001
79,0.632,0.13099,0.27760999999999997,0.34961,0.5401199999999999,0.64062
80,0.64,0.11437,0.27957,0.33984000000000003,0.53523,0.64062
81,0.648,0.098729,0.28739000000000003,0.33008000000000004,0.52544,0.64062
82,0.6559999999999999,0.084066,0.30303,0.32422,0.52544,0.64062
83,0.664,0.071359,0.32747,0.33008000000000004,0.52544,0.64062
84,0.672,0.058651,0.3607,0.33008000000000004,0.52544,0.64062
85,0.68,0.046921,0.40274,0.32422,0.52544,0.64062
86,0.688,0.035191,0.45161,0.33594,0.5401199999999999,0.64453
87,0.696,0.025415,0.50342,0.38086,0.57534,0.6503899999999999
88,0.7040000000000001,0.01564,0.55523,0.41991999999999996,0.6047,0.66406
89,0.7120000000000001,0.0078201,0.59629,0.44922,0.57534,0.64062
90,0.72,0.0,0.62952,0.6191399999999999,0.54501,0.50977
91,0.728,0.0,0.6608,0.69922,0.45988,0.31055
92,0.736,0.0,0.68524,0.6191399999999999,0.44521000000000005,0.30469
93,0.7440000000000001,0.0,0.70186,0.38477,0.45988,0.6543
94,0.752,0.0,0.71065,0.33984000000000003,0.49511000000000005,0.70508
95,0.76,0.0,0.7126100000000001,0.33984000000000003,0.50978,0.63477
96,0.768,0.0,0.70772,0.33594,0.51957,0.625
97,0.7759999999999999,0.0,0.69795,0.33984000000000003,0.53523,0.625
98,0.784,0.0,0.68328,0.32422,0.53033,0.64062
99,0.792,0.0,0.66667,0.32031,0.53523,0.64062
100,0.8,0.0,0.6461399999999999,0.32031,0.53523,0.64062
101,0.8079999999999999,0.0,0.62659,0.32422,0.5401199999999999,0.63477
102,0.816,0.0,0.6050800000000001,0.33594,0.5401199999999999,0.6289100000000001
103,0.8240000000000001,0.0,0.58065,0.33594,0.5401199999999999,0.6289100000000001
104,0.8320000000000001,0.0,0.5523,0.33594,0.5401199999999999,0.625
105,0.84,0.0,0.5229699999999999,0.33984000000000003,0.54501,0.6191399999999999
106,0.848,0.0,0.49267,0.33984000000000003,0.54501,0.61523
107,0.856,0.0,0.46237,0.34961,0.54501,0.60938
108,0.8640000000000001,0.0,0.43304,0.36523,0.54501,0.5957
109,0.872,0.0,0.40665,0.37109000000000003,0.5499,0.5898399999999999
110,0.88,0.0,0.38319000000000003,0.39061999999999997,0.5499,0.57031
111,0.888,0.0,0.36364,0.40039,0.55479,0.56055
112,0.8959999999999999,0.0,0.34702,0.41016,0.5596899999999999,0.55078
113,0.904,0.0,0.33529000000000003,0.41991999999999996,0.57045,0.54492
114,0.912,0.0,0.32845,0.43555,0.57045,0.5293
115,0.92,0.0,0.32454,0.43555,0.57534,0.5293
116,0.9279999999999999,0.0,0.32258000000000003,0.43555,0.58023,0.5253899999999999
117,0.9359999999999999,0.0,0.32258000000000003,0.43555,0.58023,0.5293
118,0.9440000000000001,0.0,0.32356,0.43945,0.57534,0.5351600000000001
119,0.9520000000000001,0.0,0.32454,0.43555,0.57534,0.5351600000000001
120,0.96,0.0,0.32550999999999997,0.43555,0.58023,0.54492
121,0.968,0.0,0.32649,0.42968999999999996,0.57534,0.54492
122,0.976,0.0,0.32649,0.41991999999999996,0.57534,0.56055
123,0.9840000000000001,0.0,0.32550999999999997,0.41016,0.57045,0.57031
