,Time [s], RESP, PLETH, II, V, AVR
0,0.0,0.08802,0.54643,0.46471,0.66406,0.6098
1,0.008,0.090465,0.5523,0.44902,0.6601600000000001,0.61961
2,0.016,0.095355,0.55523,0.46078,0.6601600000000001,0.59608
3,0.024,0.095355,0.55621,0.4902,0.6543,0.5745100000000001
4,0.032,0.0978,0.55523,0.51961,0.66406,0.5352899999999999
5,0.04,0.0978,0.5523,0.52549,0.6601600000000001,0.52549
6,0.048,0.0978,0.5483899999999999,0.5,0.6503899999999999,0.5352899999999999
7,0.055999999999999994,0.0978,0.54252,0.58039,0.67578,0.4451
8,0.064,0.10024,0.53568,0.6549,0.69922,0.3902
9,0.07200000000000001,0.10024,0.52786,0.67647,0.7148399999999999,0.36471
10,0.08,0.10024,0.5210199999999999,0.66471,0.70898,0.37059000000000003
11,0.08800000000000001,0.10269,0.5132,0.6451,0.70508,0.40392
12,0.096,0.10513,0.50635,0.6803899999999999,0.7246100000000001,0.4098
13,0.10400000000000001,0.11002,0.50049,0.6451,0.70898,0.4451
14,0.11199999999999999,0.11247,0.49462,0.58431,0.69531,0.51961
15,0.12,0.1198,0.49071000000000004,0.53922,0.67969,0.5607800000000001
16,0.128,0.12714,0.48583000000000004,0.5,0.66992,0.5902
17,0.136,0.13692000000000001,0.48094,0.47451000000000004,0.66406,0.6352899999999999
18,0.14400000000000002,0.1467,0.47605,0.47058999999999995,0.68555,0.6451
19,0.152,0.15648,0.47116,0.42549,0.6601600000000001,0.67647
20,0.16,0.16626,0.46725,0.4098,0.6503899999999999,0.6902
21,0.168,0.17848,0.46431999999999995,0.43922,0.66406,0.66471
22,0.17600000000000002,0.18825999999999998,0.46138999999999997,0.4451,0.66992,0.66078
23,0.184,0.20293,0.45943,0.4451,0.67578,0.66471
24,0.192,0.2176,0.45748,0.44902,0.67578,0.6451
25,0.2,0.23471999999999998,0.45552,0.48431,0.68945,0.62549
26,0.20800000000000002,0.25183,0.45455,0.5098,0.69531,0.60588
27,0.21600000000000003,0.27139,0.45357,0.5352899999999999,0.69922,0.58039
28,0.22399999999999998,0.29095,0.45258999999999994,0.5549,0.68945,0.5745100000000001
29,0.23199999999999998,0.31051,0.45258999999999994,0.58039,0.69922,0.56471
30,0.24,0.33252,0.45258999999999994,0.58431,0.67969,0.5705899999999999
31,0.248,0.35208,0.45161,0.58039,0.66406,0.56471
32,0.256,0.37164,0.45161,0.56471,0.64453,0.5705899999999999
33,0.264,0.38875,0.45161,0.51569,0.61523,0.61569
34,0.272,0.40831,0.45064,0.46471,0.58398,0.64118
35,0.28,0.42787,0.45064,0.4451,0.57422,0.65098
36,0.28800000000000003,0.44743,0.44966000000000006,0.41961000000000004,0.57031,0.6803899999999999
37,0.29600000000000004,0.46698999999999996,0.44966000000000006,0.40392,0.57031,0.69608
38,0.304,0.489,0.44966000000000006,0.4098,0.58398,0.6862699999999999
39,0.312,0.5061100000000001,0.45064,0.41961000000000004,0.5957,0.6803899999999999
40,0.32,0.52567,0.45064,0.43528999999999995,0.60938,0.6803899999999999
41,0.32799999999999996,0.54279,0.45064,0.42941,0.625,0.6862699999999999
42,0.336,0.5599,0.45161,0.4451,0.64062,0.66471
43,0.344,0.57702,0.45064,0.47451000000000004,0.6601600000000001,0.65098
44,0.35200000000000004,0.59658,0.45064,0.48431,0.66406,0.64118
45,0.36,0.61369,0.45064,0.58039,0.7207,0.5902
46,0.368,0.63081,0.45064,0.65098,0.67578,0.5352899999999999
47,0.376,0.6479199999999999,0.45161,0.72549,0.5996100000000001,0.50588
48,0.384,0.66259,0.45161,0.7902,0.51562,0.46471
49,0.392,0.67482,0.45161,0.52941,0.5293,0.72549
50,0.4,0.68704,0.45064,0.27843,0.58008,0.9254899999999999
51,0.408,0.69682,0.45064,0.22941,0.66406,0.96667
52,0.41600000000000004,0.7066,0.45064,0.22353,0.6543,0.90196
53,0.424,0.71394,0.45161,0.3,0.6503899999999999,0.81176
